family	variant	layer	position_label	metric	n	mean	std_population	min	max
hum_processing	d_dot_high_impact_control	24	generated_token_32	sae_topk_jaccard_distance_vs_ascii	3	0.9795918367346937	1.1102230246251565e-16	0.9795918367346939	0.9795918367346939
hum_processing	d_dot_high_impact_control	24	generated_token_64	residual_l2_vs_ascii	3	5.823014259338379	0.0	5.823014259338379	5.823014259338379
hum_processing	d_dot_high_impact_control	24	generated_token_64	sae_topk_jaccard_distance_vs_ascii	3	0.9690721649484536	0.0	0.9690721649484536	0.9690721649484536
hum_processing	d_dot_high_impact_control	24	generated_token_8	residual_l2_vs_ascii	3	1.6092060804367065	0.0	1.6092060804367065	1.6092060804367065
hum_processing	d_dot_high_impact_control	24	generated_token_8	sae_topk_jaccard_distance_vs_ascii	3	0.4615384615384615	5.551115123125783e-17	0.46153846153846156	0.46153846153846156
hum_processing	d_dot_high_impact_control	25	final_prompt_token	residual_l2_vs_ascii	3	1.078220248222351	0.0	1.078220248222351	1.078220248222351
hum_processing	d_dot_high_impact_control	25	final_prompt_token	sae_topk_jaccard_distance_vs_ascii	3	0.30508474576271183	0.0	0.30508474576271183	0.30508474576271183
hum_processing	d_dot_high_impact_control	25	generated_token_1	residual_l2_vs_ascii	3	2.41207218170166	0.0	2.41207218170166	2.41207218170166
hum_processing	d_dot_high_impact_control	25	generated_token_1	sae_topk_jaccard_distance_vs_ascii	3	0.6111111111111112	0.0	0.6111111111111112	0.6111111111111112
hum_processing	d_dot_high_impact_control	25	generated_token_16	residual_l2_vs_ascii	3	3.280632972717285	0.0	3.280632972717285	3.280632972717285
hum_processing	d_dot_high_impact_control	25	generated_token_16	sae_topk_jaccard_distance_vs_ascii	3	0.7341772151898734	0.0	0.7341772151898734	0.7341772151898734
hum_processing	d_dot_high_impact_control	25	generated_token_32	residual_l2_vs_ascii	3	5.625298023223877	0.0	5.625298023223877	5.625298023223877
hum_processing	d_dot_high_impact_control	25	generated_token_32	sae_topk_jaccard_distance_vs_ascii	3	0.9583333333333334	0.0	0.9583333333333334	0.9583333333333334
hum_processing	d_dot_high_impact_control	25	generated_token_64	residual_l2_vs_ascii	3	5.964742660522461	0.0	5.964742660522461	5.964742660522461
hum_processing	d_dot_high_impact_control	25	generated_token_64	sae_topk_jaccard_distance_vs_ascii	3	0.9583333333333334	0.0	0.9583333333333334	0.9583333333333334
hum_processing	d_dot_high_impact_control	25	generated_token_8	residual_l2_vs_ascii	3	1.6906003952026367	0.0	1.6906003952026367	1.6906003952026367
hum_processing	d_dot_high_impact_control	25	generated_token_8	sae_topk_jaccard_distance_vs_ascii	3	0.4375	0.0	0.4375	0.4375
hum_processing	d_dot_high_impact_control	26	final_prompt_token	residual_l2_vs_ascii	3	1.1709450483322144	0.0	1.1709450483322144	1.1709450483322144
hum_processing	d_dot_high_impact_control	26	final_prompt_token	sae_topk_jaccard_distance_vs_ascii	3	0.3333333333333333	5.551115123125783e-17	0.33333333333333337	0.33333333333333337
hum_processing	d_dot_high_impact_control	26	generated_token_1	residual_l2_vs_ascii	3	2.3518412113189697	0.0	2.3518412113189697	2.3518412113189697
hum_processing	d_dot_high_impact_control	26	generated_token_1	sae_topk_jaccard_distance_vs_ascii	3	0.48484848484848486	0.0	0.48484848484848486	0.48484848484848486
hum_processing	d_dot_high_impact_control	26	generated_token_16	residual_l2_vs_ascii	3	3.3441872596740723	0.0	3.3441872596740723	3.3441872596740723
hum_processing	d_dot_high_impact_control	26	generated_token_16	sae_topk_jaccard_distance_vs_ascii	3	0.7341772151898734	0.0	0.7341772151898734	0.7341772151898734
hum_processing	d_dot_high_impact_control	26	generated_token_32	residual_l2_vs_ascii	3	5.630609512329102	0.0	5.630609512329102	5.630609512329102
hum_processing	d_dot_high_impact_control	26	generated_token_32	sae_topk_jaccard_distance_vs_ascii	3	0.9473684210526315	1.1102230246251565e-16	0.9473684210526316	0.9473684210526316
hum_processing	d_dot_high_impact_control	26	generated_token_64	residual_l2_vs_ascii	3	6.167335510253906	0.0	6.167335510253906	6.167335510253906
hum_processing	d_dot_high_impact_control	26	generated_token_64	sae_topk_jaccard_distance_vs_ascii	3	0.9583333333333334	0.0	0.9583333333333334	0.9583333333333334
hum_processing	d_dot_high_impact_control	26	generated_token_8	residual_l2_vs_ascii	3	1.788571834564209	0.0	1.788571834564209	1.788571834564209
hum_processing	d_dot_high_impact_control	26	generated_token_8	sae_topk_jaccard_distance_vs_ascii	3	0.41269841269841273	5.551115123125783e-17	0.4126984126984127	0.4126984126984127
hum_processing	dcedilla_high_impact	14	final_prompt_token	residual_l2_vs_ascii	3	0.7301534414291382	0.0	0.7301534414291382	0.7301534414291382
hum_processing	dcedilla_high_impact	14	final_prompt_token	sae_topk_jaccard_distance_vs_ascii	3	0.2142857142857143	0.0	0.2142857142857143	0.2142857142857143
hum_processing	dcedilla_high_impact	14	generated_token_1	residual_l2_vs_ascii	3	1.479752540588379	0.0	1.479752540588379	1.479752540588379
hum_processing	dcedilla_high_impact	14	generated_token_1	sae_topk_jaccard_distance_vs_ascii	3	0.5507246376811594	0.0	0.5507246376811594	0.5507246376811594
hum_processing	dcedilla_high_impact	14	generated_token_16	residual_l2_vs_ascii	3	3.3065271377563477	0.0	3.3065271377563477	3.3065271377563477
hum_processing	dcedilla_high_impact	14	generated_token_16	sae_topk_jaccard_distance_vs_ascii	3	0.9690721649484536	0.0	0.9690721649484536	0.9690721649484536
hum_processing	dcedilla_high_impact	14	generated_token_32	residual_l2_vs_ascii	3	3.624537944793701	0.0	3.624537944793701	3.624537944793701
hum_processing	dcedilla_high_impact	14	generated_token_32	sae_topk_jaccard_distance_vs_ascii	3	0.9361702127659575	0.0	0.9361702127659575	0.9361702127659575
hum_processing	dcedilla_high_impact	14	generated_token_64	residual_l2_vs_ascii	3	4.122811794281006	0.0	4.122811794281006	4.122811794281006
hum_processing	dcedilla_high_impact	14	generated_token_64	sae_topk_jaccard_distance_vs_ascii	3	1.0	0.0	1.0	1.0
hum_processing	dcedilla_high_impact	14	generated_token_8	residual_l2_vs_ascii	3	1.1437137126922607	0.0	1.1437137126922607	1.1437137126922607
hum_processing	dcedilla_high_impact	14	generated_token_8	sae_topk_jaccard_distance_vs_ascii	3	0.5915492957746479	0.0	0.5915492957746479	0.5915492957746479
hum_processing	dcedilla_high_impact	15	final_prompt_token	residual_l2_vs_ascii	3	0.7810046672821045	0.0	0.7810046672821045	0.7810046672821045
hum_processing	dcedilla_high_impact	15	final_prompt_token	sae_topk_jaccard_distance_vs_ascii	3	0.30508474576271183	0.0	0.30508474576271183	0.30508474576271183
hum_processing	dcedilla_high_impact	15	generated_token_1	residual_l2_vs_ascii	3	1.6340131759643555	0.0	1.6340131759643555	1.6340131759643555
hum_processing	dcedilla_high_impact	15	generated_token_1	sae_topk_jaccard_distance_vs_ascii	3	0.6111111111111112	0.0	0.6111111111111112	0.6111111111111112
hum_processing	dcedilla_high_impact	15	generated_token_16	residual_l2_vs_ascii	3	3.346250295639038	0.0	3.346250295639038	3.346250295639038
hum_processing	dcedilla_high_impact	15	generated_token_16	sae_topk_jaccard_distance_vs_ascii	3	0.9583333333333334	0.0	0.9583333333333334	0.9583333333333334
hum_processing	dcedilla_high_impact	15	generated_token_32	residual_l2_vs_ascii	3	3.7764060497283936	0.0	3.7764060497283936	3.7764060497283936
hum_processing	dcedilla_high_impact	15	generated_token_32	sae_topk_jaccard_distance_vs_ascii	3	0.9473684210526315	1.1102230246251565e-16	0.9473684210526316	0.9473684210526316
hum_processing	dcedilla_high_impact	15	generated_token_64	residual_l2_vs_ascii	3	4.115614891052246	0.0	4.115614891052246	4.115614891052246
hum_processing	dcedilla_high_impact	15	generated_token_64	sae_topk_jaccard_distance_vs_ascii	3	0.98989898989899	0.0	0.98989898989899	0.98989898989899
hum_processing	dcedilla_high_impact	15	generated_token_8	residual_l2_vs_ascii	3	1.1283515691757202	0.0	1.1283515691757202	1.1283515691757202
hum_processing	dcedilla_high_impact	15	generated_token_8	sae_topk_jaccard_distance_vs_ascii	3	0.6301369863013699	0.0	0.6301369863013699	0.6301369863013699
hum_processing	dcedilla_high_impact	16	final_prompt_token	residual_l2_vs_ascii	3	0.7684066891670227	0.0	0.7684066891670227	0.7684066891670227
hum_processing	dcedilla_high_impact	16	final_prompt_token	sae_topk_jaccard_distance_vs_ascii	3	0.3870967741935483	5.551115123125783e-17	0.3870967741935484	0.3870967741935484
hum_processing	dcedilla_high_impact	16	generated_token_1	residual_l2_vs_ascii	3	1.7544641494750977	0.0	1.7544641494750977	1.7544641494750977
hum_processing	dcedilla_high_impact	16	generated_token_1	sae_topk_jaccard_distance_vs_ascii	3	0.6666666666666666	1.1102230246251565e-16	0.6666666666666667	0.6666666666666667
hum_processing	dcedilla_high_impact	16	generated_token_16	residual_l2_vs_ascii	3	3.588848829269409	0.0	3.588848829269409	3.588848829269409
hum_processing	dcedilla_high_impact	16	generated_token_16	sae_topk_jaccard_distance_vs_ascii	3	0.9247311827956989	0.0	0.9247311827956989	0.9247311827956989
hum_processing	dcedilla_high_impact	16	generated_token_32	residual_l2_vs_ascii	3	3.885075807571411	0.0	3.885075807571411	3.885075807571411
hum_processing	dcedilla_high_impact	16	generated_token_32	sae_topk_jaccard_distance_vs_ascii	3	0.9473684210526315	1.1102230246251565e-16	0.9473684210526316	0.9473684210526316
hum_processing	dcedilla_high_impact	16	generated_token_64	residual_l2_vs_ascii	3	4.173833847045898	0.0	4.173833847045898	4.173833847045898
hum_processing	dcedilla_high_impact	16	generated_token_64	sae_topk_jaccard_distance_vs_ascii	3	0.98989898989899	0.0	0.98989898989899	0.98989898989899
hum_processing	dcedilla_high_impact	16	generated_token_8	residual_l2_vs_ascii	3	1.2452234029769897	0.0	1.2452234029769897	1.2452234029769897
hum_processing	dcedilla_high_impact	16	generated_token_8	sae_topk_jaccard_distance_vs_ascii	3	0.5507246376811594	0.0	0.5507246376811594	0.5507246376811594
hum_processing	dcedilla_high_impact	24	final_prompt_token	residual_l2_vs_ascii	3	0.9815325736999512	0.0	0.9815325736999512	0.9815325736999512
hum_processing	dcedilla_high_impact	24	final_prompt_token	sae_topk_jaccard_distance_vs_ascii	3	0.3333333333333333	5.551115123125783e-17	0.33333333333333337	0.33333333333333337
hum_processing	dcedilla_high_impact	24	generated_token_1	residual_l2_vs_ascii	3	2.265305280685425	0.0	2.265305280685425	2.265305280685425
hum_processing	dcedilla_high_impact	24	generated_token_1	sae_topk_jaccard_distance_vs_ascii	3	0.6486486486486487	0.0	0.6486486486486487	0.6486486486486487
hum_processing	dcedilla_high_impact	24	generated_token_16	residual_l2_vs_ascii	3	5.356732368469238	0.0	5.356732368469238	5.356732368469238
hum_processing	dcedilla_high_impact	24	generated_token_16	sae_topk_jaccard_distance_vs_ascii	3	0.9473684210526315	1.1102230246251565e-16	0.9473684210526316	0.9473684210526316
hum_processing	dcedilla_high_impact	24	generated_token_32	residual_l2_vs_ascii	3	5.994033336639404	0.0	5.994033336639404	5.994033336639404
hum_processing	dcedilla_high_impact	24	generated_token_32	sae_topk_jaccard_distance_vs_ascii	3	0.9583333333333334	0.0	0.9583333333333334	0.9583333333333334
hum_processing	dcedilla_high_impact	24	generated_token_64	residual_l2_vs_ascii	3	6.336644172668457	0.0	6.336644172668457	6.336644172668457
hum_processing	dcedilla_high_impact	24	generated_token_64	sae_topk_jaccard_distance_vs_ascii	3	1.0	0.0	1.0	1.0
hum_processing	dcedilla_high_impact	24	generated_token_8	residual_l2_vs_ascii	3	1.6782289743423462	0.0	1.6782289743423462	1.6782289743423462
hum_processing	dcedilla_high_impact	24	generated_token_8	sae_topk_jaccard_distance_vs_ascii	3	0.4615384615384615	5.551115123125783e-17	0.46153846153846156	0.46153846153846156
hum_processing	dcedilla_high_impact	25	final_prompt_token	residual_l2_vs_ascii	3	1.0535070896148682	0.0	1.0535070896148682	1.0535070896148682
hum_processing	dcedilla_high_impact	25	final_prompt_token	sae_topk_jaccard_distance_vs_ascii	3	0.27586206896551724	0.0	0.27586206896551724	0.27586206896551724
hum_processing	dcedilla_high_impact	25	generated_token_1	residual_l2_vs_ascii	3	2.3436388969421387	0.0	2.3436388969421387	2.3436388969421387
hum_processing	dcedilla_high_impact	25	generated_token_1	sae_topk_jaccard_distance_vs_ascii	3	0.5714285714285714	0.0	0.5714285714285714	0.5714285714285714
hum_processing	dcedilla_high_impact	25	generated_token_16	residual_l2_vs_ascii	3	5.660831451416016	0.0	5.660831451416016	5.660831451416016
hum_processing	dcedilla_high_impact	25	generated_token_16	sae_topk_jaccard_distance_vs_ascii	3	0.9130434782608696	0.0	0.9130434782608696	0.9130434782608696
hum_processing	dcedilla_high_impact	25	generated_token_32	residual_l2_vs_ascii	3	6.3266191482543945	0.0	6.3266191482543945	6.3266191482543945
hum_processing	dcedilla_high_impact	25	generated_token_32	sae_topk_jaccard_distance_vs_ascii	3	0.9690721649484536	0.0	0.9690721649484536	0.9690721649484536
hum_processing	dcedilla_high_impact	25	generated_token_64	residual_l2_vs_ascii	3	6.484248161315918	0.0	6.484248161315918	6.484248161315918
hum_processing	dcedilla_high_impact	25	generated_token_64	sae_topk_jaccard_distance_vs_ascii	3	0.9795918367346937	1.1102230246251565e-16	0.9795918367346939	0.9795918367346939
hum_processing	dcedilla_high_impact	25	generated_token_8	residual_l2_vs_ascii	3	1.7529107332229614	0.0	1.7529107332229614	1.7529107332229614
hum_processing	dcedilla_high_impact	25	generated_token_8	sae_topk_jaccard_distance_vs_ascii	3	0.4375	0.0	0.4375	0.4375
hum_processing	dcedilla_high_impact	26	final_prompt_token	residual_l2_vs_ascii	3	1.1122363805770874	0.0	1.1122363805770874	1.1122363805770874
hum_processing	dcedilla_high_impact	26	final_prompt_token	sae_topk_jaccard_distance_vs_ascii	3	0.30508474576271183	0.0	0.30508474576271183	0.30508474576271183
hum_processing	dcedilla_high_impact	26	generated_token_1	residual_l2_vs_ascii	3	2.27521014213562	0.0	2.27521014213562	2.27521014213562
hum_processing	dcedilla_high_impact	26	generated_token_1	sae_topk_jaccard_distance_vs_ascii	3	0.5074626865671642	0.0	0.5074626865671642	0.5074626865671642
hum_processing	dcedilla_high_impact	26	generated_token_16	residual_l2_vs_ascii	3	5.655892372131348	0.0	5.655892372131348	5.655892372131348
hum_processing	dcedilla_high_impact	26	generated_token_16	sae_topk_jaccard_distance_vs_ascii	3	0.9130434782608696	0.0	0.9130434782608696	0.9130434782608696
hum_processing	dcedilla_high_impact	26	generated_token_32	residual_l2_vs_ascii	3	6.400833606719971	0.0	6.400833606719971	6.400833606719971
hum_processing	dcedilla_high_impact	26	generated_token_32	sae_topk_jaccard_distance_vs_ascii	3	0.9690721649484536	0.0	0.9690721649484536	0.9690721649484536
hum_processing	dcedilla_high_impact	26	generated_token_64	residual_l2_vs_ascii	3	6.7884955406188965	0.0	6.7884955406188965	6.7884955406188965
hum_processing	dcedilla_high_impact	26	generated_token_64	sae_topk_jaccard_distance_vs_ascii	3	0.98989898989899	0.0	0.98989898989899	0.98989898989899
hum_processing	dcedilla_high_impact	26	generated_token_8	residual_l2_vs_ascii	3	1.803737998008728	0.0	1.803737998008728	1.803737998008728
hum_processing	dcedilla_high_impact	26	generated_token_8	sae_topk_jaccard_distance_vs_ascii	3	0.41269841269841273	5.551115123125783e-17	0.4126984126984127	0.4126984126984127
hum_processing	dcedilla_shuffled_light	14	final_prompt_token	residual_l2_vs_ascii	3	1.667385458946228	0.0	1.667385458946228	1.667385458946228
hum_processing	dcedilla_shuffled_light	14	final_prompt_token	sae_topk_jaccard_distance_vs_ascii	3	0.5714285714285714	0.0	0.5714285714285714	0.5714285714285714
hum_processing	dcedilla_shuffled_light	14	generated_token_1	residual_l2_vs_ascii	3	1.596153736114502	0.0	1.596153736114502	1.596153736114502
hum_processing	dcedilla_shuffled_light	14	generated_token_1	sae_topk_jaccard_distance_vs_ascii	3	0.6666666666666666	1.1102230246251565e-16	0.6666666666666667	0.6666666666666667
hum_processing	dcedilla_shuffled_light	14	generated_token_16	residual_l2_vs_ascii	3	3.4021782875061035	0.0	3.4021782875061035	3.4021782875061035
hum_processing	dcedilla_shuffled_light	14	generated_token_16	sae_topk_jaccard_distance_vs_ascii	3	0.9130434782608696	0.0	0.9130434782608696	0.9130434782608696
hum_processing	dcedilla_shuffled_light	14	generated_token_32	residual_l2_vs_ascii	3	3.928983211517334	0.0	3.928983211517334	3.928983211517334
hum_processing	dcedilla_shuffled_light	14	generated_token_32	sae_topk_jaccard_distance_vs_ascii	3	0.9690721649484536	0.0	0.9690721649484536	0.9690721649484536
hum_processing	dcedilla_shuffled_light	14	generated_token_64	residual_l2_vs_ascii	3	4.222927570343018	0.0	4.222927570343018	4.222927570343018
hum_processing	dcedilla_shuffled_light	14	generated_token_64	sae_topk_jaccard_distance_vs_ascii	3	1.0	0.0	1.0	1.0
hum_processing	dcedilla_shuffled_light	14	generated_token_8	residual_l2_vs_ascii	3	0.6138918399810791	0.0	0.6138918399810791	0.6138918399810791
hum_processing	dcedilla_shuffled_light	14	generated_token_8	sae_topk_jaccard_distance_vs_ascii	3	0.3333333333333333	5.551115123125783e-17	0.33333333333333337	0.33333333333333337
hum_processing	dcedilla_shuffled_light	15	final_prompt_token	residual_l2_vs_ascii	3	1.7155780792236328	0.0	1.7155780792236328	1.7155780792236328
hum_processing	dcedilla_shuffled_light	15	final_prompt_token	sae_topk_jaccard_distance_vs_ascii	3	0.6486486486486487	0.0	0.6486486486486487	0.6486486486486487
hum_processing	dcedilla_shuffled_light	15	generated_token_1	residual_l2_vs_ascii	3	1.6893279552459717	0.0	1.6893279552459717	1.6893279552459717
hum_processing	dcedilla_shuffled_light	15	generated_token_1	sae_topk_jaccard_distance_vs_ascii	3	0.6301369863013699	0.0	0.6301369863013699	0.6301369863013699
hum_processing	dcedilla_shuffled_light	15	generated_token_16	residual_l2_vs_ascii	3	3.502279281616211	0.0	3.502279281616211	3.502279281616211
hum_processing	dcedilla_shuffled_light	15	generated_token_16	sae_topk_jaccard_distance_vs_ascii	3	0.9130434782608696	0.0	0.9130434782608696	0.9130434782608696
hum_processing	dcedilla_shuffled_light	15	generated_token_32	residual_l2_vs_ascii	3	3.9424798488616943	0.0	3.9424798488616943	3.9424798488616943
hum_processing	dcedilla_shuffled_light	15	generated_token_32	sae_topk_jaccard_distance_vs_ascii	3	0.9473684210526315	1.1102230246251565e-16	0.9473684210526316	0.9473684210526316
hum_processing	dcedilla_shuffled_light	15	generated_token_64	residual_l2_vs_ascii	3	4.375138282775879	0.0	4.375138282775879	4.375138282775879
hum_processing	dcedilla_shuffled_light	15	generated_token_64	sae_topk_jaccard_distance_vs_ascii	3	0.9795918367346937	1.1102230246251565e-16	0.9795918367346939	0.9795918367346939
hum_processing	dcedilla_shuffled_light	15	generated_token_8	residual_l2_vs_ascii	3	0.688437283039093	0.0	0.688437283039093	0.688437283039093
hum_processing	dcedilla_shuffled_light	15	generated_token_8	sae_topk_jaccard_distance_vs_ascii	3	0.2142857142857143	0.0	0.2142857142857143	0.2142857142857143
hum_processing	dcedilla_shuffled_light	16	final_prompt_token	residual_l2_vs_ascii	3	1.728377103805542	0.0	1.728377103805542	1.728377103805542
hum_processing	dcedilla_shuffled_light	16	final_prompt_token	sae_topk_jaccard_distance_vs_ascii	3	0.7341772151898734	0.0	0.7341772151898734	0.7341772151898734
hum_processing	dcedilla_shuffled_light	16	generated_token_1	residual_l2_vs_ascii	3	1.819889783859253	0.0	1.819889783859253	1.819889783859253
hum_processing	dcedilla_shuffled_light	16	generated_token_1	sae_topk_jaccard_distance_vs_ascii	3	0.6842105263157895	0.0	0.6842105263157895	0.6842105263157895
hum_processing	dcedilla_shuffled_light	16	generated_token_16	residual_l2_vs_ascii	3	3.6150593757629395	0.0	3.6150593757629395	3.6150593757629395
hum_processing	dcedilla_shuffled_light	16	generated_token_16	sae_topk_jaccard_distance_vs_ascii	3	0.8764044943820225	0.0	0.8764044943820225	0.8764044943820225
hum_processing	dcedilla_shuffled_light	16	generated_token_32	residual_l2_vs_ascii	3	4.00547456741333	0.0	4.00547456741333	4.00547456741333
hum_processing	dcedilla_shuffled_light	16	generated_token_32	sae_topk_jaccard_distance_vs_ascii	3	0.9473684210526315	1.1102230246251565e-16	0.9473684210526316	0.9473684210526316
hum_processing	dcedilla_shuffled_light	16	generated_token_64	residual_l2_vs_ascii	3	4.477540016174316	0.0	4.477540016174316	4.477540016174316
hum_processing	dcedilla_shuffled_light	16	generated_token_64	sae_topk_jaccard_distance_vs_ascii	3	0.98989898989899	0.0	0.98989898989899	0.98989898989899
hum_processing	dcedilla_shuffled_light	16	generated_token_8	residual_l2_vs_ascii	3	0.7750617861747742	0.0	0.7750617861747742	0.7750617861747742
hum_processing	dcedilla_shuffled_light	16	generated_token_8	sae_topk_jaccard_distance_vs_ascii	3	0.3870967741935483	5.551115123125783e-17	0.3870967741935484	0.3870967741935484
hum_processing	dcedilla_shuffled_light	24	final_prompt_token	residual_l2_vs_ascii	3	2.2166712284088135	0.0	2.2166712284088135	2.2166712284088135
