prompt_id	condition_family	position_label	token_position	token_string	feature_id	activation	rank
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	2938	0.8425207138061523	2
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	23952	0.7403866052627563	3
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	5230	0.5138228535652161	4
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	1984	0.4568309485912323	5
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	23178	0.4161679446697235	6
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	7982	0.40843260288238525	7
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	5412	0.38383352756500244	8
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	19668	0.37456580996513367	9
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	30911	0.336536169052124	10
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	11412	0.30106598138809204	11
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	15420	0.2717132568359375	12
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	4067	0.26972728967666626	13
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	5566	0.26797789335250854	14
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	19389	0.26092028617858887	15
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	31206	0.2530671954154968	16
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	13599	0.24375788867473602	17
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	31632	0.22159579396247864	18
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	3271	0.22114874422550201	19
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	16041	0.21823148429393768	20
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	31589	0.2022789716720581	21
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	27281	0.19916239380836487	22
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	14667	0.19799301028251648	23
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	14949	0.1974395364522934	24
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	12693	0.19581198692321777	25
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	14142	0.18797200918197632	26
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	12709	0.18538177013397217	27
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	29275	0.18314482271671295	28
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	2786	0.1821538209915161	29
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	2802	0.17630237340927124	30
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	9784	0.17475181818008423	31
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	1277	0.17406247556209564	32
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	380	0.17311784625053406	33
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	11145	0.17277827858924866	34
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	2547	0.17214469611644745	35
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	11456	0.17166534066200256	36
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	704	0.16919881105422974	37
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	31784	0.1678534746170044	38
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	12998	0.16676545143127441	39
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	14771	0.16651692986488342	40
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	7159	0.16116690635681152	41
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	30153	0.15807855129241943	42
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	23071	0.15674284100532532	43
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	31025	0.1567176878452301	44
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	25228	0.15478134155273438	45
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	11331	0.15401974320411682	46
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	18665	0.1512882262468338	47
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	24803	0.15044784545898438	48
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	234	0.15021780133247375	49
normal_hum_original	original_normal	final_prompt_token_minus_5	87	an	19878	0.14971262216567993	50
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	26684	0.889609158039093	1
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	18527	0.6229002475738525	2
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	2938	0.5061681270599365	3
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	26403	0.4828205406665802	4
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	677	0.4729841351509094	5
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	6069	0.46696481108665466	6
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	14672	0.43732544779777527	7
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	10709	0.42887192964553833	8
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	704	0.42639514803886414	9
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	18847	0.37689152359962463	10
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	75	0.35113757848739624	11
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	7982	0.3287924528121948	12
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	16439	0.32584112882614136	13
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	9576	0.3218920826911926	14
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	2430	0.31360337138175964	15
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	2228	0.31241244077682495	16
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	805	0.3022215962409973	17
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	10346	0.30186042189598083	18
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	27281	0.3000648021697998	19
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	28971	0.2962263524532318	20
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	19389	0.29297396540641785	21
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	7837	0.2901981472969055	22
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	30036	0.28681039810180664	23
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	29466	0.2846367359161377	24
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	20303	0.27867013216018677	25
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	21687	0.27759215235710144	26
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	22495	0.2724940776824951	27
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	15458	0.26808157563209534	28
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	25421	0.2616459131240845	29
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	31897	0.2521059215068817	30
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	3313	0.2518155574798584	31
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	19185	0.24831916391849518	32
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	7334	0.24433597922325134	33
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	22922	0.24284198880195618	34
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	7711	0.23950475454330444	35
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	9860	0.23908883333206177	36
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	428	0.2378072440624237	37
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	17869	0.23722347617149353	38
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	31836	0.23478424549102783	39
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	26216	0.23426808416843414	40
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	21750	0.2274419218301773	41
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	5417	0.2244994044303894	42
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	7754	0.22224198281764984	43
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	21539	0.21820080280303955	44
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	11147	0.21604061126708984	45
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	1205	0.21149325370788574	46
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	24339	0.2078033685684204	47
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	1930	0.2050679624080658	48
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	2567	0.20114871859550476	49
normal_hum_original	original_normal	final_prompt_token_minus_10	82	now	5024	0.19575046002864838	50
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	2938	1.419109582901001	1
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	18937	0.6690738201141357	2
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	28713	0.6564427018165588	3
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	11256	0.41880542039871216	4
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	3241	0.39311307668685913	5
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	1626	0.36685705184936523	6
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	19389	0.3619787096977234	7
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	13935	0.3231457471847534	8
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	15954	0.3038575053215027	9
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	6429	0.30359742045402527	10
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	31908	0.292633056640625	11
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	6194	0.27976343035697937	12
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	26684	0.2723023295402527	13
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	27342	0.26426947116851807	14
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	5257	0.2598109841346741	15
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	25001	0.25474822521209717	16
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	29524	0.25457948446273804	17
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	599	0.2543397545814514	18
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	6021	0.24918213486671448	19
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	15076	0.23772163689136505	20
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	18198	0.22990606725215912	21
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	25575	0.22415493428707123	22
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	799	0.2219994068145752	23
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	12320	0.22033339738845825	24
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	32698	0.21616390347480774	25
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	17394	0.19928550720214844	26
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	30453	0.19626528024673462	27
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	7982	0.19445525109767914	28
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	8882	0.19398604333400726	29
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	13916	0.19077569246292114	30
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	8216	0.18992257118225098	31
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	16439	0.18667387962341309	32
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	3271	0.18286730349063873	33
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	30033	0.18174317479133606	34
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	7163	0.17769035696983337	35
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	21539	0.17231754958629608	36
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	22503	0.1708149015903473	37
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	17869	0.17034292221069336	38
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	26363	0.17028480768203735	39
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	31784	0.17004404962062836	40
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	15560	0.16820433735847473	41
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	11456	0.16548848152160645	42
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	13061	0.16483856737613678	43
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	8418	0.1636325716972351	44
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	31073	0.15929995477199554	45
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	5995	0.15720340609550476	46
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	14614	0.15708018839359283	47
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	19850	0.15696120262145996	48
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	21181	0.15595227479934692	49
dstroke_hum_original	original_dstroke	final_prompt_token	123	.	25351	0.15449309349060059	50
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	799	2.0068793296813965	1
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	2938	1.053802728652954	2
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	16706	0.5855754613876343	3
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	27342	0.5054236054420471	4
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	19389	0.3332189619541168	5
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	11256	0.3321896195411682	6
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	16439	0.3069626986980438	7
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	26684	0.30137333273887634	8
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	25001	0.29537510871887207	9
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	32454	0.2886806130409241	10
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	20031	0.2715725898742676	11
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	29171	0.26568418741226196	12
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	19850	0.25955215096473694	13
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	15076	0.25653743743896484	14
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	9241	0.2552773356437683	15
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	29065	0.2354351133108139	16
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	16475	0.23531760275363922	17
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	8216	0.23432260751724243	18
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	7982	0.23385506868362427	19
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	9990	0.2164575606584549	20
dstroke_hum_original	original_dstroke	final_prompt_token_minus_1	122	check	704	0.21520653367042542	21
