family	variant	layer	position_label	token_position	token_id	token_string	feature_id	activation	rank
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	9601	0.3140280842781067	7
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	23221	0.29651179909706116	8
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	31796	0.2956347167491913	9
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	4620	0.28426477313041687	10
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	30660	0.2730161249637604	11
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	24897	0.2342621088027954	12
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	20741	0.20886465907096863	13
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	1216	0.20614022016525269	14
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	2569	0.20472636818885803	15
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	12106	0.2042843997478485	16
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	22830	0.2015380859375	17
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	24503	0.1905968338251114	18
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	23744	0.18902067840099335	19
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	17726	0.18374313414096832	20
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	14949	0.17816364765167236	21
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	1651	0.17624934017658234	22
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	19914	0.16719180345535278	23
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	29212	0.1650789976119995	24
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	3689	0.16297900676727295	25
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	576	0.15903335809707642	26
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	3188	0.1567373275756836	27
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	28123	0.15566852688789368	28
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	32095	0.15447118878364563	29
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	2666	0.15128053724765778	30
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	16968	0.14553651213645935	31
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	1158	0.14452965557575226	32
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	4816	0.14232297241687775	33
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	24508	0.13995742797851562	34
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	4168	0.1380566507577896	35
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	4144	0.13802644610404968	36
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	3012	0.1323663294315338	37
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	23931	0.13076895475387573	38
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	29472	0.12804947793483734	39
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	16780	0.12614676356315613	40
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	7391	0.1251966506242752	41
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	16850	0.1243976429104805	42
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	9838	0.12316759675741196	43
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	4177	0.12196826189756393	44
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	15527	0.12157727032899857	45
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	31347	0.12061150372028351	46
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	5199	0.11622393131256104	47
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	6223	0.11589014530181885	48
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	194	0.11331389844417572	49
hum_processing	ascii_baseline	15	final_prompt_token	48	13	.	27350	0.11292218416929245	50
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	12640	0.7266232967376709	1
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	9130	0.6885221004486084	2
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	22246	0.5093222856521606	3
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	4020	0.357040137052536	4
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	7687	0.30249732732772827	5
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	15599	0.2624916732311249	6
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	25295	0.24565601348876953	7
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	8481	0.24288834631443024	8
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	3027	0.22477445006370544	9
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	11798	0.22323736548423767	10
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	10511	0.21574735641479492	11
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	27036	0.21524101495742798	12
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	16874	0.20246197283267975	13
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	21118	0.19832643866539001	14
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	23931	0.1766686737537384	15
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	23110	0.16884510219097137	16
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	828	0.1651623547077179	17
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	3978	0.16243113577365875	18
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	4712	0.16094446182250977	19
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	28509	0.1595401167869568	20
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	31933	0.15637406706809998	21
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	4160	0.15447427332401276	22
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	5680	0.15332910418510437	23
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	12028	0.15102991461753845	24
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	18210	0.14493602514266968	25
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	16722	0.13647101819515228	26
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	6522	0.13539007306098938	27
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	19554	0.1353582739830017	28
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	30660	0.1266554743051529	29
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	10981	0.1255616545677185	30
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	16534	0.12554122507572174	31
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	18787	0.1239388957619667	32
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	24409	0.12265279144048691	33
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	25347	0.11574634909629822	34
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	25086	0.11552485823631287	35
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	2924	0.11496532708406448	36
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	19714	0.11486876010894775	37
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	15949	0.11301100254058838	38
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	10549	0.10958798974752426	39
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	9812	0.10275913774967194	40
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	17037	0.10122982412576675	41
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	29059	0.10096964240074158	42
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	16438	0.09789793193340302	43
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	9639	0.09786884486675262	44
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	24683	0.09720806777477264	45
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	23703	0.09646439552307129	46
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	14614	0.0946991965174675	47
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	1689	0.09392043948173523	48
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	6389	0.09374046325683594	49
hum_processing	ascii_baseline	16	final_prompt_token	48	13	.	10396	0.09245559573173523	50
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	5835	1.0052545070648193	1
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	2938	0.6313285827636719	2
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	13963	0.5467258095741272	3
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	25377	0.5030626058578491	4
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	31589	0.49667641520500183	5
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	4011	0.42472004890441895	6
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	31633	0.3886393904685974	7
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	27686	0.37197884917259216	8
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	10664	0.27590277791023254	9
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	7307	0.258969247341156	10
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	20352	0.255065381526947	11
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	562	0.25450238585472107	12
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	23640	0.24951419234275818	13
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	26458	0.24658483266830444	14
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	30952	0.2445698380470276	15
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	3271	0.24360477924346924	16
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	1030	0.2360583394765854	17
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	13900	0.22460654377937317	18
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	19511	0.22374847531318665	19
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	14949	0.21329882740974426	20
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	26630	0.21110007166862488	21
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	23020	0.20614413917064667	22
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	9876	0.2058456838130951	23
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	12786	0.20455485582351685	24
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	21364	0.2016114890575409	25
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	7800	0.1977691352367401	26
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	25325	0.19440315663814545	27
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	23161	0.19156068563461304	28
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	20769	0.1890529841184616	29
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	23160	0.1819399893283844	30
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	31763	0.17852410674095154	31
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	21407	0.17664751410484314	32
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	32440	0.17614267766475677	33
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	15998	0.17221152782440186	34
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	21341	0.168915793299675	35
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	24696	0.16601164638996124	36
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	11534	0.165376216173172	37
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	6525	0.1653113067150116	38
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	4160	0.16308832168579102	39
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	19994	0.16114525496959686	40
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	11931	0.16074365377426147	41
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	12323	0.1605139523744583	42
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	21098	0.15498211979866028	43
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	8786	0.1514205038547516	44
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	31632	0.14822539687156677	45
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	3678	0.1477779895067215	46
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	4463	0.14635245501995087	47
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	2888	0.14432673156261444	48
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	4015	0.1442626416683197	49
hum_processing	ascii_baseline	24	final_prompt_token	48	13	.	32087	0.14220964908599854	50
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	9452	1.0110377073287964	1
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	2938	0.6270873546600342	2
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	15599	0.6048811674118042	3
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	6854	0.6029901504516602	4
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	22754	0.44856974482536316	5
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	8942	0.36058029532432556	6
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	16576	0.34577420353889465	7
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	16956	0.3348783850669861	8
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	11464	0.31216132640838623	9
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	10707	0.2963141202926636	10
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	9154	0.27874061465263367	11
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	14053	0.27797067165374756	12
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	448	0.25713858008384705	13
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	24247	0.2533191442489624	14
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	1103	0.24373361468315125	15
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	27906	0.23062250018119812	16
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	27713	0.22877487540245056	17
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	9814	0.22800809144973755	18
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	6241	0.21783989667892456	19
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	9551	0.2127562165260315	20
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	17699	0.21198886632919312	21
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	9876	0.21195335686206818	22
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	26027	0.2082265317440033	23
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	13874	0.20687764883041382	24
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	23043	0.1956811100244522	25
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	29059	0.19486957788467407	26
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	23186	0.19256605207920074	27
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	26458	0.191971093416214	28
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	7627	0.1909586787223816	29
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	20786	0.18737994134426117	30
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	30956	0.1859697699546814	31
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	9468	0.18561135232448578	32
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	105	0.18095314502716064	33
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	15195	0.17690876126289368	34
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	14953	0.17682337760925293	35
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	6021	0.17489197850227356	36
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	8543	0.1737164556980133	37
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	13220	0.1697394698858261	38
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	4686	0.1646670252084732	39
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	16021	0.16381753981113434	40
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	31317	0.16197709739208221	41
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	3361	0.1605851650238037	42
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	9864	0.16051466763019562	43
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	1810	0.1575668752193451	44
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	21127	0.15753509104251862	45
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	20072	0.1568705141544342	46
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	2712	0.15161000192165375	47
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	4597	0.14723894000053406	48
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	5075	0.14705754816532135	49
hum_processing	ascii_baseline	25	final_prompt_token	48	13	.	16085	0.14670951664447784	50
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	2938	1.0604360103607178	1
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	18937	0.9421675205230713	2
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	21565	0.5665690898895264	3
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	7163	0.5364173650741577	4
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	32307	0.4806985855102539	5
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	20112	0.4735947251319885	6
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	1626	0.46256840229034424	7
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	22308	0.37429046630859375	8
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	6021	0.3582927882671356	9
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	13989	0.35135430097579956	10
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	19170	0.32700979709625244	11
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	10391	0.3206595778465271	12
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	18077	0.30741721391677856	13
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	6813	0.29112982749938965	14
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	1501	0.2897951006889343	15
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	28713	0.2819131016731262	16
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	5417	0.2818900942802429	17
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	31489	0.2709454298019409	18
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	26684	0.263605535030365	19
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	1796	0.2617555260658264	20
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	23858	0.25993603467941284	21
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	25721	0.25547823309898376	22
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	11256	0.2552739679813385	23
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	23043	0.24630650877952576	24
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	14490	0.24469444155693054	25
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	16661	0.242552250623703	26
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	15338	0.24018427729606628	27
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	18403	0.23792186379432678	28
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	29524	0.22926299273967743	29
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	25325	0.22874665260314941	30
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	18693	0.22575858235359192	31
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	30033	0.224394753575325	32
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	23797	0.2154316008090973	33
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	16789	0.19315680861473083	34
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	11852	0.19119024276733398	35
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	16793	0.1891040802001953	36
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	14727	0.18514369428157806	37
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	19752	0.18081806600093842	38
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	6194	0.17897635698318481	39
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	2601	0.17725035548210144	40
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	21706	0.17722152173519135	41
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	27423	0.176474928855896	42
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	14614	0.17579837143421173	43
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	9665	0.1684228479862213	44
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	27911	0.1678338348865509	45
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	31664	0.16653889417648315	46
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	27282	0.16401834785938263	47
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	10146	0.16324278712272644	48
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	25800	0.16259080171585083	49
hum_processing	ascii_baseline	26	final_prompt_token	48	13	.	18454	0.16044095158576965	50
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	2961	1.2512887716293335	1
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	30735	0.4291065037250519	2
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	23175	0.31897616386413574	3
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	5329	0.29938119649887085	4
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	12409	0.2807159125804901	5
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	29924	0.2644437253475189	6
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	9556	0.2296992540359497	7
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	20659	0.21731999516487122	8
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	11544	0.20674772560596466	9
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	15599	0.19526608288288116	10
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	16146	0.19293378293514252	11
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	301	0.19255879521369934	12
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	2021	0.19123372435569763	13
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	9030	0.19069556891918182	14
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	31908	0.18129003047943115	15
hum_processing	ascii_baseline	14	generated_token_1	49	271	"

"	20557	0.1792721152305603	16
