condition_family	layer	feature_id	position_count_present	mean_activation_when_present	max_activation	best_rank	positions_present
ascii_control	14	26655	2	0.08933679759502411	0.09315866976976395	38	generated_token_1,generated_token_3
ascii_control	14	9835	2	0.0823461189866066	0.08667002618312836	40	generated_token_2,generated_token_3
ascii_control	14	10804	2	0.10761624574661255	0.1227223128080368	40	final_prompt_token,generated_token_1
ascii_control	14	29957	2	0.10188709199428558	0.1250176876783371	40	final_prompt_token,generated_token_3
ascii_control	14	15726	2	0.0868551954627037	0.09223487973213196	42	generated_token_1,generated_token_3
ascii_control	14	3830	1	0.5813111066818237	0.5813111066818237	1	final_prompt_token
ascii_control	14	7905	1	0.9527154564857483	0.9527154564857483	1	generated_token_20
ascii_control	14	13956	1	0.5779967904090881	0.5779967904090881	2	generated_token_3
ascii_control	14	595	1	0.3838408887386322	0.3838408887386322	3	generated_token_10
ascii_control	14	12464	1	0.2836483418941498	0.2836483418941498	3	generated_token_5
ascii_control	14	30170	1	0.32819151878356934	0.32819151878356934	3	final_prompt_token
ascii_control	14	30328	1	0.5090108513832092	0.5090108513832092	3	generated_token_20
ascii_control	14	30735	1	0.3545328676700592	0.3545328676700592	3	generated_token_1
ascii_control	14	3625	1	0.4829634726047516	0.4829634726047516	4	generated_token_4
ascii_control	14	13313	1	0.49373435974121094	0.49373435974121094	4	generated_token_3
ascii_control	14	15250	1	0.3487764000892639	0.3487764000892639	4	generated_token_10
ascii_control	14	25857	1	0.2315998673439026	0.2315998673439026	4	generated_token_5
ascii_control	14	28328	1	0.37535953521728516	0.37535953521728516	4	generated_token_2
ascii_control	14	32579	1	0.45283323526382446	0.45283323526382446	4	generated_token_20
ascii_control	14	6744	1	0.32778310775756836	0.32778310775756836	5	generated_token_10
ascii_control	14	6859	1	0.3873714804649353	0.3873714804649353	5	generated_token_20
ascii_control	14	9556	1	0.2586165964603424	0.2586165964603424	5	generated_token_1
ascii_control	14	14727	1	0.44122394919395447	0.44122394919395447	5	generated_token_3
ascii_control	14	17240	1	0.4596084654331207	0.4596084654331207	5	generated_token_4
ascii_control	14	1191	1	0.3219837248325348	0.3219837248325348	6	generated_token_2
ascii_control	14	5533	1	0.26182201504707336	0.26182201504707336	6	generated_token_10
ascii_control	14	14444	1	0.3302317261695862	0.3302317261695862	6	generated_token_20
ascii_control	14	2605	1	0.14059320092201233	0.14059320092201233	7	generated_token_5
ascii_control	14	4936	1	0.2445375770330429	0.2445375770330429	7	generated_token_1
ascii_control	14	20752	1	0.24491676688194275	0.24491676688194275	7	generated_token_10
ascii_control	14	26486	1	0.1928810477256775	0.1928810477256775	7	generated_token_4
ascii_control	14	2895	1	0.24059678614139557	0.24059678614139557	8	generated_token_10
ascii_control	14	6241	1	0.3168131113052368	0.3168131113052368	8	generated_token_20
ascii_control	14	8033	1	0.2139592170715332	0.2139592170715332	8	final_prompt_token
ascii_control	14	10738	1	0.1669018268585205	0.1669018268585205	8	generated_token_4
ascii_control	14	11085	1	0.29664307832717896	0.29664307832717896	8	generated_token_3
ascii_control	14	18722	1	0.23825886845588684	0.23825886845588684	9	generated_token_10
ascii_control	14	21803	1	0.30307549238204956	0.30307549238204956	9	generated_token_20
ascii_control	14	23505	1	0.21176022291183472	0.21176022291183472	9	final_prompt_token
ascii_control	14	3969	1	0.2675589323043823	0.2675589323043823	10	generated_token_20
ascii_control	14	6186	1	0.2337515652179718	0.2337515652179718	10	generated_token_10
ascii_control	14	9125	1	0.21327048540115356	0.21327048540115356	10	generated_token_2
ascii_control	14	16801	1	0.2078351229429245	0.2078351229429245	10	generated_token_1
ascii_control	14	30623	1	0.12731370329856873	0.12731370329856873	10	generated_token_5
ascii_control	14	11544	1	0.19180849194526672	0.19180849194526672	11	generated_token_1
ascii_control	14	11864	1	0.17894107103347778	0.17894107103347778	11	final_prompt_token
ascii_control	14	12313	1	0.142116978764534	0.142116978764534	11	generated_token_4
ascii_control	14	24715	1	0.26085391640663147	0.26085391640663147	11	generated_token_20
ascii_control	14	27181	1	0.16917014122009277	0.16917014122009277	11	generated_token_2
ascii_control	14	5281	1	0.1415802538394928	0.1415802538394928	12	generated_token_4
ascii_control	14	16382	1	0.17641112208366394	0.17641112208366394	12	final_prompt_token
ascii_control	14	19870	1	0.12641558051109314	0.12641558051109314	12	generated_token_5
ascii_control	14	26027	1	0.15501296520233154	0.15501296520233154	12	generated_token_2
ascii_control	14	31945	1	0.23626776039600372	0.23626776039600372	12	generated_token_20
ascii_control	14	11464	1	0.1717885285615921	0.1717885285615921	13	final_prompt_token
ascii_control	14	16202	1	0.19988806545734406	0.19988806545734406	13	generated_token_10
ascii_control	14	10138	1	0.1650094985961914	0.1650094985961914	14	final_prompt_token
ascii_control	14	22870	1	0.12396776676177979	0.12396776676177979	14	generated_token_5
ascii_control	14	24989	1	0.1860659122467041	0.1860659122467041	14	generated_token_10
ascii_control	14	26450	1	0.14793694019317627	0.14793694019317627	14	generated_token_3
ascii_control	14	18413	1	0.21563975512981415	0.21563975512981415	15	generated_token_20
ascii_control	14	3124	1	0.1166972890496254	0.1166972890496254	16	generated_token_5
ascii_control	14	10148	1	0.1170998364686966	0.1170998364686966	16	generated_token_4
ascii_control	14	10664	1	0.15952718257904053	0.15952718257904053	16	final_prompt_token
ascii_control	14	15821	1	0.13600020110607147	0.13600020110607147	16	generated_token_1
ascii_control	14	18543	1	0.21154817938804626	0.21154817938804626	16	generated_token_20
ascii_control	14	32133	1	0.179437518119812	0.179437518119812	16	generated_token_10
ascii_control	14	8930	1	0.20661266148090363	0.20661266148090363	17	generated_token_20
ascii_control	14	9030	1	0.12980467081069946	0.12980467081069946	17	generated_token_1
ascii_control	14	15287	1	0.17921870946884155	0.17921870946884155	17	generated_token_10
ascii_control	14	17899	1	0.13199850916862488	0.13199850916862488	17	generated_token_2
ascii_control	14	18524	1	0.11318859457969666	0.11318859457969666	17	generated_token_5
ascii_control	14	5639	1	0.12718123197555542	0.12718123197555542	18	generated_token_3
ascii_control	14	16357	1	0.17005181312561035	0.17005181312561035	18	generated_token_10
ascii_control	14	17692	1	0.10989053547382355	0.10989053547382355	18	generated_token_5
ascii_control	14	23769	1	0.20339494943618774	0.20339494943618774	18	generated_token_20
ascii_control	14	26599	1	0.1282424032688141	0.1282424032688141	18	generated_token_1
ascii_control	14	27232	1	0.1493145078420639	0.1493145078420639	18	final_prompt_token
ascii_control	14	8121	1	0.1254754364490509	0.1254754364490509	19	generated_token_1
ascii_control	14	9176	1	0.10055200010538101	0.10055200010538101	19	generated_token_4
ascii_control	14	18079	1	0.2011861503124237	0.2011861503124237	19	generated_token_20
ascii_control	14	20557	1	0.1472875475883484	0.1472875475883484	19	final_prompt_token
ascii_control	14	2103	1	0.11895062029361725	0.11895062029361725	20	generated_token_2
ascii_control	14	25785	1	0.19064030051231384	0.19064030051231384	20	generated_token_20
ascii_control	14	26776	1	0.09577061980962753	0.09577061980962753	20	generated_token_4
ascii_control	14	58	1	0.12299355864524841	0.12299355864524841	21	generated_token_3
ascii_control	14	5720	1	0.18697123229503632	0.18697123229503632	21	generated_token_20
ascii_control	14	7287	1	0.16028958559036255	0.16028958559036255	21	generated_token_10
ascii_control	14	7297	1	0.10374369472265244	0.10374369472265244	21	generated_token_5
ascii_control	14	11903	1	0.09397248178720474	0.09397248178720474	21	generated_token_4
ascii_control	14	14932	1	0.14386379718780518	0.14386379718780518	21	final_prompt_token
ascii_control	14	11914	1	0.10227113962173462	0.10227113962173462	22	generated_token_5
ascii_control	14	20776	1	0.1797010749578476	0.1797010749578476	22	generated_token_20
ascii_control	14	25224	1	0.12185018509626389	0.12185018509626389	22	generated_token_3
ascii_control	14	30494	1	0.15868937969207764	0.15868937969207764	22	generated_token_10
ascii_control	14	3034	1	0.09001550823450089	0.09001550823450089	23	generated_token_4
ascii_control	14	10274	1	0.17656806111335754	0.17656806111335754	23	generated_token_20
ascii_control	14	16136	1	0.10515215247869492	0.10515215247869492	23	generated_token_2
ascii_control	14	18609	1	0.13936695456504822	0.13936695456504822	23	final_prompt_token
ascii_control	14	27872	1	0.11953192949295044	0.11953192949295044	23	generated_token_3
ascii_control	14	30197	1	0.15566229820251465	0.15566229820251465	23	generated_token_10
ascii_control	14	2176	1	0.13836729526519775	0.13836729526519775	24	final_prompt_token
ascii_control	14	16090	1	0.1550179421901703	0.1550179421901703	24	generated_token_10
ascii_control	14	19586	1	0.10490892082452774	0.10490892082452774	24	generated_token_2
ascii_control	14	19923	1	0.1752472072839737	0.1752472072839737	24	generated_token_20
ascii_control	14	17388	1	0.08859436213970184	0.08859436213970184	26	generated_token_4
ascii_control	14	19045	1	0.14315196871757507	0.14315196871757507	26	generated_token_10
ascii_control	14	29253	1	0.17064300179481506	0.17064300179481506	26	generated_token_20
ascii_control	14	29610	1	0.09085512906312943	0.09085512906312943	26	generated_token_5
ascii_control	14	32699	1	0.1366274654865265	0.1366274654865265	26	final_prompt_token
ascii_control	14	1162	1	0.0905599296092987	0.0905599296092987	27	generated_token_5
ascii_control	14	2804	1	0.10579218715429306	0.10579218715429306	27	generated_token_3
ascii_control	14	5238	1	0.1397378146648407	0.1397378146648407	27	generated_token_10
ascii_control	14	8665	1	0.08733115345239639	0.08733115345239639	27	generated_token_4
ascii_control	14	18039	1	0.10771442949771881	0.10771442949771881	27	generated_token_1
ascii_control	14	22577	1	0.16896921396255493	0.16896921396255493	27	generated_token_20
ascii_control	14	30334	1	0.10069328546524048	0.10069328546524048	27	generated_token_2
ascii_control	14	10568	1	0.1669081300497055	0.1669081300497055	28	generated_token_20
ascii_control	14	14360	1	0.08907654881477356	0.08907654881477356	28	generated_token_5
ascii_control	14	18148	1	0.13539999723434448	0.13539999723434448	28	final_prompt_token
ascii_control	14	22319	1	0.10421628504991531	0.10421628504991531	28	generated_token_3
ascii_control	14	1030	1	0.09866943955421448	0.09866943955421448	29	generated_token_2
ascii_control	14	8553	1	0.10339419543743134	0.10339419543743134	29	generated_token_3
ascii_control	14	21017	1	0.16627958416938782	0.16627958416938782	29	generated_token_20
ascii_control	14	24339	1	0.13782493770122528	0.13782493770122528	29	generated_token_10
ascii_control	14	28065	1	0.10513710975646973	0.10513710975646973	29	generated_token_1
ascii_control	14	3565	1	0.09674154967069626	0.09674154967069626	30	generated_token_2
ascii_control	14	19743	1	0.13250276446342468	0.13250276446342468	30	generated_token_10
ascii_control	14	20769	1	0.1340601146221161	0.1340601146221161	30	final_prompt_token
ascii_control	14	8684	1	0.09462922066450119	0.09462922066450119	31	generated_token_2
ascii_control	14	9864	1	0.07786649465560913	0.07786649465560913	31	generated_token_4
ascii_control	14	13755	1	0.09838740527629852	0.09838740527629852	31	generated_token_3
ascii_control	14	20681	1	0.13179536163806915	0.13179536163806915	31	final_prompt_token
ascii_control	14	31479	1	0.13163892924785614	0.13163892924785614	31	generated_token_10
ascii_control	14	2250	1	0.07578890025615692	0.07578890025615692	32	generated_token_4
ascii_control	14	3982	1	0.1611315906047821	0.1611315906047821	32	generated_token_20
ascii_control	14	6318	1	0.08174915611743927	0.08174915611743927	32	generated_token_5
ascii_control	14	8796	1	0.09733650833368301	0.09733650833368301	32	generated_token_3
ascii_control	14	9704	1	0.1288154423236847	0.1288154423236847	32	generated_token_10
ascii_control	14	26083	1	0.10419589281082153	0.10419589281082153	32	generated_token_1
ascii_control	14	29322	1	0.09406312555074692	0.09406312555074692	32	generated_token_2
ascii_control	14	2626	1	0.09359429031610489	0.09359429031610489	33	generated_token_2
ascii_control	14	16146	1	0.1030004620552063	0.1030004620552063	33	generated_token_1
ascii_control	14	17710	1	0.12808921933174133	0.12808921933174133	33	generated_token_10
ascii_control	14	31698	1	0.15688440203666687	0.15688440203666687	33	generated_token_20
ascii_control	14	995	1	0.10195626318454742	0.10195626318454742	34	generated_token_1
ascii_control	14	4785	1	0.12766791880130768	0.12766791880130768	34	generated_token_10
ascii_control	14	6779	1	0.07236596941947937	0.07236596941947937	34	generated_token_4
ascii_control	14	15173	1	0.08102066814899445	0.08102066814899445	34	generated_token_5
ascii_control	14	16864	1	0.14372754096984863	0.14372754096984863	34	generated_token_20
ascii_control	14	18690	1	0.09202870726585388	0.09202870726585388	34	generated_token_2
ascii_control	14	4850	1	0.12009752541780472	0.12009752541780472	35	generated_token_10
ascii_control	14	5751	1	0.14310309290885925	0.14310309290885925	35	generated_token_20
ascii_control	14	14763	1	0.09199388325214386	0.09199388325214386	35	generated_token_2
ascii_control	14	16421	1	0.091713547706604	0.091713547706604	35	generated_token_3
ascii_control	14	3468	1	0.09182342141866684	0.09182342141866684	36	generated_token_2
ascii_control	14	5353	1	0.14233535528182983	0.14233535528182983	36	generated_token_20
ascii_control	14	13203	1	0.09060036391019821	0.09060036391019821	36	generated_token_3
ascii_control	14	21970	1	0.06816481053829193	0.06816481053829193	36	generated_token_4
ascii_control	14	31458	1	0.11773510277271271	0.11773510277271271	36	generated_token_10
ascii_control	14	12257	1	0.1293594390153885	0.1293594390153885	37	final_prompt_token
ascii_control	14	12399	1	0.11693555116653442	0.11693555116653442	37	generated_token_10
ascii_control	14	18077	1	0.09073521941900253	0.09073521941900253	37	generated_token_2
ascii_control	14	30768	1	0.14134575426578522	0.14134575426578522	37	generated_token_20
ascii_control	14	12416	1	0.13863936066627502	0.13863936066627502	38	generated_token_20
ascii_control	14	18663	1	0.07786448299884796	0.07786448299884796	38	generated_token_5
ascii_control	14	31774	1	0.12641730904579163	0.12641730904579163	38	final_prompt_token
ascii_control	14	3018	1	0.0823545828461647	0.0823545828461647	39	generated_token_2
ascii_control	14	9298	1	0.12540438771247864	0.12540438771247864	39	final_prompt_token
ascii_control	14	22945	1	0.09252102673053741	0.09252102673053741	39	generated_token_1
ascii_control	14	12	1	0.11097444593906403	0.11097444593906403	40	generated_token_10
ascii_control	14	838	1	0.13647401332855225	0.13647401332855225	40	generated_token_20
ascii_control	14	7251	1	0.0586390420794487	0.0586390420794487	40	generated_token_4
ascii_control	14	21061	1	0.07538731396198273	0.07538731396198273	40	generated_token_5
ascii_control	14	4292	1	0.07461569458246231	0.07461569458246231	41	generated_token_5
ascii_control	14	10091	1	0.0922798290848732	0.0922798290848732	41	generated_token_1
ascii_control	14	13470	1	0.05583803355693817	0.05583803355693817	41	generated_token_4
ascii_control	14	21739	1	0.10825017094612122	0.10825017094612122	41	generated_token_10
ascii_control	14	24251	1	0.13266173005104065	0.13266173005104065	41	generated_token_20
ascii_control	14	27441	1	0.07935915142297745	0.07935915142297745	41	generated_token_2
ascii_control	14	1281	1	0.10442375391721725	0.10442375391721725	42	generated_token_10
ascii_control	14	3145	1	0.12131968885660172	0.12131968885660172	42	final_prompt_token
ascii_control	14	21832	1	0.1304265409708023	0.1304265409708023	42	generated_token_20
ascii_control	14	25081	1	0.0741211548447609	0.0741211548447609	42	generated_token_5
ascii_control	14	27093	1	0.08504632860422134	0.08504632860422134	42	generated_token_3
ascii_control	14	14126	1	0.07799313962459564	0.07799313962459564	43	generated_token_2
ascii_control	14	19673	1	0.1299830973148346	0.1299830973148346	43	generated_token_20
ascii_control	14	25704	1	0.12124883383512497	0.12124883383512497	43	final_prompt_token
ascii_control	14	27997	1	0.0740276575088501	0.0740276575088501	43	generated_token_5
ascii_control	14	138	1	0.07400564849376678	0.07400564849376678	44	generated_token_5
ascii_control	14	21780	1	0.12912096083164215	0.12912096083164215	44	generated_token_20
ascii_control	14	28830	1	0.12113011628389359	0.12113011628389359	44	final_prompt_token
ascii_control	14	30569	1	0.07709219306707382	0.07709219306707382	44	generated_token_2
ascii_control	14	3141	1	0.12070468068122864	0.12070468068122864	45	final_prompt_token
ascii_control	14	4620	1	0.07333528995513916	0.07333528995513916	45	generated_token_5
ascii_control	14	12413	1	0.10163513571023941	0.10163513571023941	45	generated_token_10
ascii_control	14	22053	1	0.07696548104286194	0.07696548104286194	45	generated_token_2
ascii_control	14	29599	1	0.12899568676948547	0.12899568676948547	45	generated_token_20
ascii_control	14	6401	1	0.10140123218297958	0.10140123218297958	46	generated_token_10
ascii_control	14	10976	1	0.119614377617836	0.119614377617836	46	final_prompt_token
ascii_control	14	13606	1	0.1273575723171234	0.1273575723171234	46	generated_token_20
ascii_control	14	14919	1	0.07491118460893631	0.07491118460893631	46	generated_token_2
ascii_control	14	16147	1	0.0808410495519638	0.0808410495519638	46	generated_token_3
ascii_control	14	18280	1	0.04930335283279419	0.04930335283279419	46	generated_token_4
ascii_control	14	23666	1	0.0733087956905365	0.0733087956905365	46	generated_token_5
ascii_control	14	32300	1	0.0892232209444046	0.0892232209444046	46	generated_token_1
ascii_control	14	1395	1	0.10100032389163971	0.10100032389163971	47	generated_token_10
ascii_control	14	8726	1	0.126034677028656	0.126034677028656	47	generated_token_20
ascii_control	14	15702	1	0.11906852573156357	0.11906852573156357	47	final_prompt_token
ascii_control	14	19126	1	0.07002194970846176	0.07002194970846176	47	generated_token_5
ascii_control	14	32440	1	0.07442278414964676	0.07442278414964676	47	generated_token_2
ascii_control	14	7941	1	0.07301273941993713	0.07301273941993713	48	generated_token_2
ascii_control	14	19473	1	0.11828082799911499	0.11828082799911499	48	final_prompt_token
ascii_control	14	19908	1	0.06983192265033722	0.06983192265033722	48	generated_token_5
ascii_control	14	27023	1	0.1218627467751503	0.1218627467751503	48	generated_token_20
ascii_control	14	28021	1	0.08767741918563843	0.08767741918563843	48	generated_token_1
ascii_control	14	29286	1	0.045959554612636566	0.045959554612636566	48	generated_token_4
ascii_control	14	4880	1	0.11817701160907745	0.11817701160907745	49	final_prompt_token
ascii_control	14	11726	1	0.08525159955024719	0.08525159955024719	49	generated_token_1
ascii_control	14	14618	1	0.09420254826545715	0.09420254826545715	49	generated_token_10
ascii_control	14	16566	1	0.07245461642742157	0.07245461642742157	49	generated_token_2
ascii_control	14	30167	1	0.0446702316403389	0.0446702316403389	49	generated_token_4
ascii_control	14	160	1	0.04440972954034805	0.04440972954034805	50	generated_token_4
ascii_control	14	14180	1	0.09387092292308807	0.09387092292308807	50	generated_token_10
ascii_control	14	18337	1	0.11825208365917206	0.11825208365917206	50	generated_token_20
ascii_control	14	27384	1	0.07124797254800797	0.07124797254800797	50	generated_token_2
ascii_control	14	29626	1	0.06811641156673431	0.06811641156673431	50	generated_token_5
ascii_control	26	7982	7	0.44488851938928875	1.2340998649597168	2	final_prompt_token,generated_token_1,generated_token_10,generated_token_20,generated_token_3,generated_token_4,generated_token_5
ascii_control	26	18403	7	0.23073100192206247	0.3201598525047302	9	generated_token_1,generated_token_10,generated_token_2,generated_token_20,generated_token_3,generated_token_4,generated_token_5
ascii_control	26	31664	7	0.2499266735145024	0.3380945324897766	10	final_prompt_token,generated_token_1,generated_token_10,generated_token_2,generated_token_20,generated_token_3,generated_token_4
ascii_control	26	2938	6	2.0243173440297446	3.084648609161377	1	final_prompt_token,generated_token_1,generated_token_2,generated_token_3,generated_token_4,generated_token_5
ascii_control	26	2977	5	0.18167681396007537	0.2127348631620407	16	generated_token_1,generated_token_2,generated_token_20,generated_token_3,generated_token_4
ascii_control	26	15349	4	0.3193729817867279	0.6812915205955505	3	generated_token_1,generated_token_2,generated_token_3,generated_token_4
ascii_control	26	30911	4	0.33144859224557877	0.7226746082305908	3	generated_token_1,generated_token_10,generated_token_2,generated_token_5
ascii_control	26	32152	4	0.22782903909683228	0.3645588755607605	7	generated_token_1,generated_token_2,generated_token_3,generated_token_4
ascii_control	26	24419	4	0.1960720308125019	0.33246278762817383	8	generated_token_1,generated_token_2,generated_token_3,generated_token_4
ascii_control	26	7448	4	0.15718810074031353	0.23992224037647247	11	generated_token_1,generated_token_10,generated_token_2,generated_token_4
ascii_control	26	27281	4	0.19917988404631615	0.2501513361930847	11	final_prompt_token,generated_token_1,generated_token_3,generated_token_5
ascii_control	26	2753	3	0.3978753536939621	0.831825852394104	3	generated_token_1,generated_token_2,generated_token_3
ascii_control	26	24672	3	0.23591411113739014	0.3926936984062195	6	generated_token_2,generated_token_3,generated_token_4
ascii_control	26	5584	3	0.1459886928399404	0.26877447962760925	16	generated_token_2,generated_token_4,generated_token_5
ascii_control	26	17869	3	0.16172573218743005	0.2632236182689667	19	final_prompt_token,generated_token_3,generated_token_4
ascii_control	26	22815	3	0.1773290087779363	0.22880831360816956	21	generated_token_1,generated_token_3,generated_token_5
ascii_control	26	26216	3	0.18972187240918478	0.2555708587169647	22	generated_token_10,generated_token_4,generated_token_5
ascii_control	26	670	3	0.19001958767573038	0.23667797446250916	24	generated_token_1,generated_token_10,generated_token_20
ascii_control	26	9576	3	0.15032570560773215	0.17128393054008484	33	generated_token_1,generated_token_3,generated_token_5
ascii_control	26	19389	2	0.34153904020786285	0.5195546746253967	3	final_prompt_token,generated_token_1
ascii_control	26	23814	2	0.4273073785007	0.7519031167030334	3	generated_token_2,generated_token_4
ascii_control	26	8659	2	0.3733428418636322	0.4219035506248474	4	generated_token_3,generated_token_5
ascii_control	26	23123	2	0.30873559415340424	0.4771595001220703	5	generated_token_1,generated_token_3
ascii_control	26	1500	2	0.3696001023054123	0.4706805646419525	8	generated_token_10,generated_token_20
