prompt_id	base_prompt_family	perturbation_type	position_label	token_position	token_string	feature_id	appeared_in_topk50	activation	rank	prompt_token_count
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token	135	.	31784	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token	135	.	23977	1	0.18577125668525696	32	136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token	135	.	9745	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_1	134	check	2722	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_1	134	check	7108	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_1	134	check	31784	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_1	134	check	23977	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_1	134	check	9745	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_2	133	şt	2722	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_2	133	şt	7108	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_2	133	şt	31784	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_2	133	şt	23977	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_2	133	şt	9745	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_5	130	wer	2722	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_5	130	wer	7108	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_5	130	wer	31784	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_5	130	wer	23977	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_5	130	wer	9745	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_10	125	’t	2722	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_10	125	’t	7108	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_10	125	’t	31784	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_10	125	’t	23977	0	0.0		136
original_hum_s_to_scedilla	original_hum	s_to_ş	final_prompt_token_minus_10	125	’t	9745	0	0.0		136
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token	202	.	2722	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token	202	.	7108	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token	202	.	31784	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token	202	.	23977	1	0.23162072896957397	17	203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token	202	.	9745	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_1	201	check	2722	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_1	201	check	7108	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_1	201	check	31784	1	0.14126932621002197	41	203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_1	201	check	23977	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_1	201	check	9745	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_2	200	t	2722	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_2	200	t	7108	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_2	200	t	31784	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_2	200	t	23977	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_2	200	t	9745	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_5	197	�	2722	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_5	197	�	7108	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_5	197	�	31784	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_5	197	�	23977	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_5	197	�	9745	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_10	192	�	2722	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_10	192	�	7108	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_10	192	�	31784	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_10	192	�	23977	0	0.0		203
original_hum_s_to_sdot	original_hum	s_to_ṡ	final_prompt_token_minus_10	192	�	9745	0	0.0		203
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token	109	.	2722	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token	109	.	7108	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token	109	.	31784	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token	109	.	23977	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token	109	.	9745	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_1	108	check	2722	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_1	108	check	7108	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_1	108	check	31784	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_1	108	check	23977	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_1	108	check	9745	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_2	107	şt	2722	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_2	107	şt	7108	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_2	107	şt	31784	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_2	107	şt	23977	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_2	107	şt	9745	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_5	104	answer	2722	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_5	104	answer	7108	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_5	104	answer	31784	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_5	104	answer	23977	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_5	104	answer	9745	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_10	99	?	2722	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_10	99	?	7108	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_10	99	?	31784	0	0.0		110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_10	99	?	23977	1	0.5092734098434448	4	110
original_hum_random_readable_unicode_control	original_hum	random_readable_unicode_control	final_prompt_token_minus_10	99	?	9745	0	0.0		110
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token	33	.	2722	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token	33	.	7108	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token	33	.	31784	1	0.20075923204421997	41	34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token	33	.	23977	1	0.21453961730003357	33	34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token	33	.	9745	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_1	32	check	2722	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_1	32	check	7108	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_1	32	check	31784	1	0.18867699801921844	34	34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_1	32	check	23977	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_1	32	check	9745	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_2	31	Just	2722	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_2	31	Just	7108	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_2	31	Just	31784	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_2	31	Just	23977	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_2	31	Just	9745	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_5	28	right	2722	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_5	28	right	7108	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_5	28	right	31784	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_5	28	right	23977	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_5	28	right	9745	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_10	23	like	2722	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_10	23	like	7108	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_10	23	like	31784	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_10	23	like	23977	0	0.0		34
just_check_hum_ascii_original	just_check_hum	ascii_original	final_prompt_token_minus_10	23	like	9745	0	0.0		34
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token	42	.	2722	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token	42	.	7108	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token	42	.	31784	1	0.18350058794021606	43	43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token	42	.	23977	1	0.25019487738609314	22	43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token	42	.	9745	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_1	41	check	2722	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_1	41	check	7108	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_1	41	check	31784	1	0.18868324160575867	37	43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_1	41	check	23977	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_1	41	check	9745	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_2	40	Just	2722	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_2	40	Just	7108	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_2	40	Just	31784	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_2	40	Just	23977	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_2	40	Just	9745	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_5	37	right	2722	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_5	37	right	7108	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_5	37	right	31784	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_5	37	right	23977	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_5	37	right	9745	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_10	32	like	2722	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_10	32	like	7108	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_10	32	like	31784	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_10	32	like	23977	0	0.0		43
just_check_hum_d_to_dstroke	just_check_hum	d_to_ḑ	final_prompt_token_minus_10	32	like	9745	0	0.0		43
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token	59	.	2722	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token	59	.	7108	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token	59	.	31784	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token	59	.	23977	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token	59	.	9745	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_1	58	ck	2722	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_1	58	ck	7108	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_1	58	ck	31784	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_1	58	ck	23977	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_1	58	ck	9745	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_2	57	ē	2722	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_2	57	ē	7108	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_2	57	ē	31784	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_2	57	ē	23977	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_2	57	ē	9745	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_5	54	?	2722	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_5	54	?	7108	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_5	54	?	31784	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_5	54	?	23977	1	0.21356657147407532	24	60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_5	54	?	9745	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_10	49	ē	2722	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_10	49	ē	7108	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_10	49	ē	31784	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_10	49	ē	23977	0	0.0		60
just_check_hum_e_to_emacron	just_check_hum	e_to_ē	final_prompt_token_minus_10	49	ē	9745	0	0.0		60
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token	50	.	2722	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token	50	.	7108	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token	50	.	31784	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token	50	.	23977	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token	50	.	9745	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_1	49	check	2722	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_1	49	check	7108	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_1	49	check	31784	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_1	49	check	23977	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_1	49	check	9745	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_2	48	şt	2722	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_2	48	şt	7108	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_2	48	şt	31784	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_2	48	şt	23977	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_2	48	şt	9745	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_5	45	now	2722	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_5	45	now	7108	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_5	45	now	31784	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_5	45	now	23977	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_5	45	now	9745	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_10	40	ce	2722	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_10	40	ce	7108	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_10	40	ce	31784	0	0.0		51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	final_prompt_token_minus_10	40	ce	23977	0	0.0		51
