prompt_id	base_prompt_family	perturbation_type	position_label	token_position	token_string	feature_id	activation	rank
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token	92	.	27872	0.15484727919101715	50
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	799	2.084977865219116	1
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	2938	1.0453109741210938	2
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	16706	0.5989919304847717	3
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	27342	0.4984782040119171	4
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	11256	0.34082314372062683	5
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	26684	0.3267297148704529	6
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	19389	0.32044288516044617	7
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	32454	0.3089044988155365	8
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	16439	0.3010018467903137	9
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	25001	0.2992017865180969	10
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	29171	0.2880917191505432	11
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	19850	0.2838136553764343	12
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	7982	0.26551681756973267	13
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	704	0.2613150179386139	14
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	29065	0.26044079661369324	15
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	20031	0.2509620487689972	16
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	9241	0.24169211089611053	17
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	26598	0.23765186965465546	18
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	23071	0.23368510603904724	19
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	8882	0.23224444687366486	20
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	22353	0.23205682635307312	21
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	9990	0.2313215732574463	22
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	8216	0.22875696420669556	23
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	16475	0.22713354229927063	24
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	5257	0.22263255715370178	25
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	29472	0.21717463433742523	26
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	8891	0.21474391222000122	27
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	15076	0.2072453796863556	28
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	31420	0.19953270256519318	29
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	13916	0.19318582117557526	30
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	10709	0.1908438354730606	31
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	6593	0.19020932912826538	32
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	17869	0.1889127790927887	33
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	17164	0.18294930458068848	34
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	31836	0.1825595498085022	35
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	7506	0.17481409013271332	36
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	27461	0.17459328472614288	37
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	31784	0.17284290492534637	38
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	22922	0.17136207222938538	39
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	18977	0.171018585562706	40
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	10265	0.1704370379447937	41
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	26262	0.16707241535186768	42
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	4844	0.1651442050933838	43
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	16041	0.1622759997844696	44
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	1659	0.1603456735610962	45
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	16793	0.15720483660697937	46
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	31489	0.15497824549674988	47
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	27263	0.15293627977371216	48
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	32448	0.15181773900985718	49
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_1	91	check	10764	0.15153807401657104	50
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	28392	1.5184307098388672	1
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	2938	0.8096082210540771	2
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	5257	0.42437097430229187	3
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	21517	0.42271319031715393	4
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	19943	0.4156613051891327	5
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	19389	0.3685995936393738	6
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	9317	0.36173760890960693	7
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	27342	0.3597079813480377	8
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	10709	0.3332218527793884	9
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	26684	0.30951085686683655	10
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	25341	0.30142462253570557	11
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	17869	0.2953844964504242	12
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	16439	0.2934686541557312	13
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	27461	0.29284048080444336	14
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	21478	0.276646226644516	15
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	10265	0.27457195520401	16
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	31836	0.255939781665802	17
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	30453	0.25445282459259033	18
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	7468	0.24635131657123566	19
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	7982	0.2460552304983139	20
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	14675	0.2444780170917511	21
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	16859	0.22994694113731384	22
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	15954	0.22516681253910065	23
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	31433	0.22487112879753113	24
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	4795	0.2246878743171692	25
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	11256	0.22121959924697876	26
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	9563	0.21793586015701294	27
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	8418	0.21712009608745575	28
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	25077	0.21379227936267853	29
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	741	0.2137644737958908	30
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	18836	0.20740875601768494	31
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	2204	0.20412638783454895	32
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	30080	0.20385625958442688	33
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	2977	0.202886164188385	34
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	18198	0.1995558887720108	35
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	16475	0.19828161597251892	36
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	22922	0.19391903281211853	37
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	32454	0.18916469812393188	38
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	15840	0.18487846851348877	39
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	22932	0.18479743599891663	40
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	30205	0.18410338461399078	41
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	12351	0.18187032639980316	42
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	23071	0.1803325116634369	43
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	5851	0.17982865869998932	44
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	26723	0.17972123622894287	45
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	14771	0.17966654896736145	46
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	20031	0.17810547351837158	47
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	17	0.17336967587471008	48
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	26384	0.172907292842865	49
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_2	90	Just	7506	0.1718914657831192	50
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	4514	1.3619955778121948	1
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	2938	0.8425207138061523	2
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	23952	0.7403866052627563	3
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	5230	0.5138228535652161	4
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	1984	0.4568309485912323	5
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	23178	0.4161679446697235	6
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	7982	0.40843260288238525	7
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	5412	0.38383352756500244	8
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	19668	0.37456580996513367	9
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	30911	0.336536169052124	10
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	11412	0.30106598138809204	11
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	15420	0.2717132568359375	12
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	4067	0.26972728967666626	13
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	5566	0.26797789335250854	14
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	19389	0.26092028617858887	15
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	31206	0.2530671954154968	16
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	13599	0.24375788867473602	17
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	31632	0.22159579396247864	18
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	3271	0.22114874422550201	19
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	16041	0.21823148429393768	20
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	31589	0.2022789716720581	21
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	27281	0.19916239380836487	22
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	14667	0.19799301028251648	23
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	14949	0.1974395364522934	24
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	12693	0.19581198692321777	25
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	14142	0.18797200918197632	26
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	12709	0.18538177013397217	27
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	29275	0.18314482271671295	28
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	2786	0.1821538209915161	29
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	2802	0.17630237340927124	30
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	9784	0.17475181818008423	31
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	1277	0.17406247556209564	32
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	380	0.17311784625053406	33
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	11145	0.17277827858924866	34
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	2547	0.17214469611644745	35
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	11456	0.17166534066200256	36
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	704	0.16919881105422974	37
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	31784	0.1678534746170044	38
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	12998	0.16676545143127441	39
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	14771	0.16651692986488342	40
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	7159	0.16116690635681152	41
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	30153	0.15807855129241943	42
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	23071	0.15674284100532532	43
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	31025	0.1567176878452301	44
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	25228	0.15478134155273438	45
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	11331	0.15401974320411682	46
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	18665	0.1512882262468338	47
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	24803	0.15044784545898438	48
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	234	0.15021780133247375	49
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_5	87	an	19878	0.14971262216567993	50
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	26684	0.889609158039093	1
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	18527	0.6229002475738525	2
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	2938	0.5061681270599365	3
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	26403	0.4828205406665802	4
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	677	0.4729841351509094	5
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	6069	0.46696481108665466	6
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	14672	0.43732544779777527	7
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	10709	0.42887192964553833	8
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	704	0.42639514803886414	9
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	18847	0.37689152359962463	10
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	75	0.35113757848739624	11
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	7982	0.3287924528121948	12
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	16439	0.32584112882614136	13
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	9576	0.3218920826911926	14
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	2430	0.31360337138175964	15
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	2228	0.31241244077682495	16
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	805	0.3022215962409973	17
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	10346	0.30186042189598083	18
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	27281	0.3000648021697998	19
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	28971	0.2962263524532318	20
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	19389	0.29297396540641785	21
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	7837	0.2901981472969055	22
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	30036	0.28681039810180664	23
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	29466	0.2846367359161377	24
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	20303	0.27867013216018677	25
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	21687	0.27759215235710144	26
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	22495	0.2724940776824951	27
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	15458	0.26808157563209534	28
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	25421	0.2616459131240845	29
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	31897	0.2521059215068817	30
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	3313	0.2518155574798584	31
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	19185	0.24831916391849518	32
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	7334	0.24433597922325134	33
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	22922	0.24284198880195618	34
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	7711	0.23950475454330444	35
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	9860	0.23908883333206177	36
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	428	0.2378072440624237	37
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	17869	0.23722347617149353	38
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	31836	0.23478424549102783	39
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	26216	0.23426808416843414	40
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	21750	0.2274419218301773	41
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	5417	0.2244994044303894	42
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	7754	0.22224198281764984	43
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	21539	0.21820080280303955	44
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	11147	0.21604061126708984	45
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	1205	0.21149325370788574	46
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	24339	0.2078033685684204	47
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	1930	0.2050679624080658	48
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	2567	0.20114871859550476	49
original_hum_ascii_original	original_hum	ascii_original	final_prompt_token_minus_10	82	now	5024	0.19575046002864838	50
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	2938	1.419109582901001	1
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	18937	0.6690738201141357	2
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	28713	0.6564427018165588	3
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	11256	0.41880542039871216	4
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	3241	0.39311307668685913	5
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	1626	0.36685705184936523	6
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	19389	0.3619787096977234	7
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	13935	0.3231457471847534	8
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	15954	0.3038575053215027	9
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	6429	0.30359742045402527	10
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	31908	0.292633056640625	11
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	6194	0.27976343035697937	12
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	26684	0.2723023295402527	13
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	27342	0.26426947116851807	14
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	5257	0.2598109841346741	15
original_hum_d_to_dstroke	original_hum	d_to_ḑ	final_prompt_token	123	.	25001	0.25474822521209717	16
